8182.96573749382,8184.07005000845,8189.6590264371,8192.78640742266,8201.19894005436,8210.05317676286,8218.90741344206,8227.76165013697,8236.61561738327,8245.33876255929
8191.81997420086,8194.89238970591,8201.02157751563,8202.69215618714,8209.81244067054,8217.00620233626,8225.86043903003,8234.71467572307,8243.56891241644,8252.28380330403
8200.67421095215,8203.74662640094,8207.36749980944,8211.54639288079,8217.63122809537,8223.84172771072,8232.69596440614,8241.55020109781,8250.40443779097,8252.19221504409
8209.52844757485,8212.60086309176,8222.03671086954,8220.40062957366,8226.75894568801,8223.29348326937,8232.14771996272,8241.00195666409,8249.85619334962,8258.68619261428
8218.38268439219,8224.73557277299,8231.38264769645,8227.97503712996,8232.63173247031,8214.99227837994,8223.84651507276,8232.25812674517,8241.0379571638,8248.67036784847
8227.23692096891,8233.58980946681,8239.74518425628,8236.82927381756,8241.48596916316,8223.8465150888,8232.70075176264,8241.11236343804,8249.89219385783,8257.52460453952
8236.09115771011,8242.44404616018,8242.78444657907,8246.9633396539,8250.34020585875,8246.80426690239,8255.65850359212,8264.17751739092,8273.01895656989,8286.94241120257
8244.94539435989,8248.01780986655,8257.94535777666,8254.53774720559,8259.19444255335,8255.65850359327,8264.51274028533,8273.03175408481,8283.76661774561,8290.42469262267
8253.79963108131,8254.90394348435,8266.30789433679,8264.67181304103,8268.04867924321,8264.51274028582,8273.36697697884,8267.6750735224,8292.62085443863,8298.1657748235
8262.65386785955,8269.00675624008,8275.16213103025,8273.52604973431,8259.04577236317,8273.36697697929,8267.99744240899,8276.05159238682,8299.58166665028,8307.42932827558
